Method,Metric,Curve_1_N,Curve_1_Mean,Curve_1_SD,Curve_1_CI95_Lower,Curve_1_CI95_Upper,Curve_2_N,Curve_2_Mean,Curve_2_SD,Curve_2_CI95_Lower,Curve_2_CI95_Upper,Curve_3_N,Curve_3_Mean,Curve_3_SD,Curve_3_CI95_Lower,Curve_3_CI95_Upper,Curve_4_N,Curve_4_Mean,Curve_4_SD,Curve_4_CI95_Lower,Curve_4_CI95_Upper,Curve_5_N,Curve_5_Mean,Curve_5_SD,Curve_5_CI95_Lower,Curve_5_CI95_Upper,Curve_6_N,Curve_6_Mean,Curve_6_SD,Curve_6_CI95_Lower,Curve_6_CI95_Upper,Omnibus_Test,Omnibus_Stat,Omnibus_p,Omnibus_Sig,Curve_1_vs_Curve_2_Test,Curve_1_vs_Curve_2_SW_p_A,Curve_1_vs_Curve_2_SW_p_B,Curve_1_vs_Curve_2_Stat,Curve_1_vs_Curve_2_Mean_Diff,Curve_1_vs_Curve_2_CI95_Lower,Curve_1_vs_Curve_2_CI95_Upper,Curve_1_vs_Curve_2_Cohen_d,Curve_1_vs_Curve_2_p_raw,Curve_1_vs_Curve_2_Sig_raw,Curve_1_vs_Curve_3_Test,Curve_1_vs_Curve_3_SW_p_A,Curve_1_vs_Curve_3_SW_p_B,Curve_1_vs_Curve_3_Stat,Curve_1_vs_Curve_3_Mean_Diff,Curve_1_vs_Curve_3_CI95_Lower,Curve_1_vs_Curve_3_CI95_Upper,Curve_1_vs_Curve_3_Cohen_d,Curve_1_vs_Curve_3_p_raw,Curve_1_vs_Curve_3_Sig_raw,Curve_1_vs_Curve_4_Test,Curve_1_vs_Curve_4_SW_p_A,Curve_1_vs_Curve_4_SW_p_B,Curve_1_vs_Curve_4_Stat,Curve_1_vs_Curve_4_Mean_Diff,Curve_1_vs_Curve_4_CI95_Lower,Curve_1_vs_Curve_4_CI95_Upper,Curve_1_vs_Curve_4_Cohen_d,Curve_1_vs_Curve_4_p_raw,Curve_1_vs_Curve_4_Sig_raw,Curve_1_vs_Curve_5_Test,Curve_1_vs_Curve_5_SW_p_A,Curve_1_vs_Curve_5_SW_p_B,Curve_1_vs_Curve_5_Stat,Curve_1_vs_Curve_5_Mean_Diff,Curve_1_vs_Curve_5_CI95_Lower,Curve_1_vs_Curve_5_CI95_Upper,Curve_1_vs_Curve_5_Cohen_d,Curve_1_vs_Curve_5_p_raw,Curve_1_vs_Curve_5_Sig_raw,Curve_1_vs_Curve_6_Test,Curve_1_vs_Curve_6_SW_p_A,Curve_1_vs_Curve_6_SW_p_B,Curve_1_vs_Curve_6_Stat,Curve_1_vs_Curve_6_Mean_Diff,Curve_1_vs_Curve_6_CI95_Lower,Curve_1_vs_Curve_6_CI95_Upper,Curve_1_vs_Curve_6_Cohen_d,Curve_1_vs_Curve_6_p_raw,Curve_1_vs_Curve_6_Sig_raw,Curve_2_vs_Curve_3_Test,Curve_2_vs_Curve_3_SW_p_A,Curve_2_vs_Curve_3_SW_p_B,Curve_2_vs_Curve_3_Stat,Curve_2_vs_Curve_3_Mean_Diff,Curve_2_vs_Curve_3_CI95_Lower,Curve_2_vs_Curve_3_CI95_Upper,Curve_2_vs_Curve_3_Cohen_d,Curve_2_vs_Curve_3_p_raw,Curve_2_vs_Curve_3_Sig_raw,Curve_2_vs_Curve_4_Test,Curve_2_vs_Curve_4_SW_p_A,Curve_2_vs_Curve_4_SW_p_B,Curve_2_vs_Curve_4_Stat,Curve_2_vs_Curve_4_Mean_Diff,Curve_2_vs_Curve_4_CI95_Lower,Curve_2_vs_Curve_4_CI95_Upper,Curve_2_vs_Curve_4_Cohen_d,Curve_2_vs_Curve_4_p_raw,Curve_2_vs_Curve_4_Sig_raw,Curve_2_vs_Curve_5_Test,Curve_2_vs_Curve_5_SW_p_A,Curve_2_vs_Curve_5_SW_p_B,Curve_2_vs_Curve_5_Stat,Curve_2_vs_Curve_5_Mean_Diff,Curve_2_vs_Curve_5_CI95_Lower,Curve_2_vs_Curve_5_CI95_Upper,Curve_2_vs_Curve_5_Cohen_d,Curve_2_vs_Curve_5_p_raw,Curve_2_vs_Curve_5_Sig_raw,Curve_2_vs_Curve_6_Test,Curve_2_vs_Curve_6_SW_p_A,Curve_2_vs_Curve_6_SW_p_B,Curve_2_vs_Curve_6_Stat,Curve_2_vs_Curve_6_Mean_Diff,Curve_2_vs_Curve_6_CI95_Lower,Curve_2_vs_Curve_6_CI95_Upper,Curve_2_vs_Curve_6_Cohen_d,Curve_2_vs_Curve_6_p_raw,Curve_2_vs_Curve_6_Sig_raw,Curve_3_vs_Curve_4_Test,Curve_3_vs_Curve_4_SW_p_A,Curve_3_vs_Curve_4_SW_p_B,Curve_3_vs_Curve_4_Stat,Curve_3_vs_Curve_4_Mean_Diff,Curve_3_vs_Curve_4_CI95_Lower,Curve_3_vs_Curve_4_CI95_Upper,Curve_3_vs_Curve_4_Cohen_d,Curve_3_vs_Curve_4_p_raw,Curve_3_vs_Curve_4_Sig_raw,Curve_3_vs_Curve_5_Test,Curve_3_vs_Curve_5_SW_p_A,Curve_3_vs_Curve_5_SW_p_B,Curve_3_vs_Curve_5_Stat,Curve_3_vs_Curve_5_Mean_Diff,Curve_3_vs_Curve_5_CI95_Lower,Curve_3_vs_Curve_5_CI95_Upper,Curve_3_vs_Curve_5_Cohen_d,Curve_3_vs_Curve_5_p_raw,Curve_3_vs_Curve_5_Sig_raw,Curve_3_vs_Curve_6_Test,Curve_3_vs_Curve_6_SW_p_A,Curve_3_vs_Curve_6_SW_p_B,Curve_3_vs_Curve_6_Stat,Curve_3_vs_Curve_6_Mean_Diff,Curve_3_vs_Curve_6_CI95_Lower,Curve_3_vs_Curve_6_CI95_Upper,Curve_3_vs_Curve_6_Cohen_d,Curve_3_vs_Curve_6_p_raw,Curve_3_vs_Curve_6_Sig_raw,Curve_4_vs_Curve_5_Test,Curve_4_vs_Curve_5_SW_p_A,Curve_4_vs_Curve_5_SW_p_B,Curve_4_vs_Curve_5_Stat,Curve_4_vs_Curve_5_Mean_Diff,Curve_4_vs_Curve_5_CI95_Lower,Curve_4_vs_Curve_5_CI95_Upper,Curve_4_vs_Curve_5_Cohen_d,Curve_4_vs_Curve_5_p_raw,Curve_4_vs_Curve_5_Sig_raw,Curve_4_vs_Curve_6_Test,Curve_4_vs_Curve_6_SW_p_A,Curve_4_vs_Curve_6_SW_p_B,Curve_4_vs_Curve_6_Stat,Curve_4_vs_Curve_6_Mean_Diff,Curve_4_vs_Curve_6_CI95_Lower,Curve_4_vs_Curve_6_CI95_Upper,Curve_4_vs_Curve_6_Cohen_d,Curve_4_vs_Curve_6_p_raw,Curve_4_vs_Curve_6_Sig_raw,Curve_5_vs_Curve_6_Test,Curve_5_vs_Curve_6_SW_p_A,Curve_5_vs_Curve_6_SW_p_B,Curve_5_vs_Curve_6_Stat,Curve_5_vs_Curve_6_Mean_Diff,Curve_5_vs_Curve_6_CI95_Lower,Curve_5_vs_Curve_6_CI95_Upper,Curve_5_vs_Curve_6_Cohen_d,Curve_5_vs_Curve_6_p_raw,Curve_5_vs_Curve_6_Sig_raw
RAF_Critic,SU,9,3.0,0.0,3.0,3.0,9,3.1111,0.3333,2.8549,3.3673,9,3.1111,0.3333,2.8549,3.3673,9,3.3333,0.5,2.949,3.7177,9,3.0,0.5,2.6157,3.3843,9,3.0,0.0,3.0,3.0,Kruskal-Wallis,6.2083,0.2865,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,0.0002,27.0,-0.3333,-0.7177,0.051,-0.9428,0.0758,,Mann-Whitney U,,0.0012,40.5,0.0,-0.3843,0.3843,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.3331,0.3331,0.0,1.0,,Mann-Whitney U,0.0,0.0002,31.5,-0.2222,-0.652,0.2076,-0.523,0.298,,Mann-Whitney U,0.0,0.0012,44.5,0.1111,-0.3187,0.5409,0.2615,0.6339,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,0.0002,31.5,-0.2222,-0.652,0.2076,-0.523,0.298,,Mann-Whitney U,0.0,0.0012,44.5,0.1111,-0.3187,0.5409,0.2615,0.6339,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0002,0.0012,52.5,0.3333,-0.1663,0.833,0.6667,0.195,,Mann-Whitney U,0.0002,,54.0,0.3333,-0.051,0.7177,0.9428,0.0758,,Mann-Whitney U,0.0012,,40.5,0.0,-0.3843,0.3843,0.0,1.0,
RAF_Critic,EG,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
RAF_Critic,CX,9,4.1111,0.3333,3.8549,4.3673,9,4.2222,0.441,3.8833,4.5612,9,3.8889,0.3333,3.6327,4.1451,9,4.4444,0.527,4.0393,4.8496,9,4.1111,0.3333,3.8549,4.3673,9,4.3333,0.5,3.949,4.7177,Kruskal-Wallis,8.6839,0.1224,,Mann-Whitney U,0.0,0.0,36.0,-0.1111,-0.5041,0.2819,-0.2843,0.5848,,Mann-Whitney U,0.0,0.0,49.0,0.2222,-0.1109,0.5553,0.6667,0.1958,,Mann-Whitney U,0.0,0.0004,27.0,-0.3333,-0.7807,0.114,-0.7559,0.1396,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.3331,0.3331,0.0,1.0,,Mann-Whitney U,0.0,0.0002,31.5,-0.2222,-0.652,0.2076,-0.523,0.298,,Mann-Whitney U,0.0,0.0,53.0,0.3333,-0.0596,0.7263,0.8528,0.1025,,Mann-Whitney U,0.0,0.0004,31.5,-0.2222,-0.709,0.2646,-0.4573,0.3587,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,0.0,0.0002,36.0,-0.1111,-0.5828,0.3606,-0.2357,0.6494,,Mann-Whitney U,0.0,0.0004,20.0,-0.5556,-1.0029,-0.1082,-1.2599,0.0242,*,Mann-Whitney U,0.0,0.0,32.0,-0.2222,-0.5553,0.1109,-0.6667,0.1958,,Mann-Whitney U,0.0,0.0002,24.0,-0.4444,-0.8742,-0.0146,-1.046,0.0515,,Mann-Whitney U,0.0004,0.0,54.0,0.3333,-0.114,0.7807,0.7559,0.1396,,Mann-Whitney U,0.0004,0.0002,45.0,0.1111,-0.4024,0.6246,0.2163,0.6762,,Mann-Whitney U,0.0,0.0002,31.5,-0.2222,-0.652,0.2076,-0.523,0.298,
RAF_Critic,OV,9,4.5185,0.0556,4.4758,4.5612,9,4.5556,0.0833,4.4915,4.6196,9,4.5,0.0833,4.4359,4.5641,9,4.6296,0.162,4.5051,4.7541,9,4.5185,0.1303,4.4184,4.6187,9,4.5556,0.0833,4.4915,4.6196,Kruskal-Wallis,7.0381,0.2178,,Mann-Whitney U,0.0,0.0002,31.5,-0.037,-0.1087,0.0346,-0.523,0.298,,Mann-Whitney U,0.0,0.0012,44.5,0.0185,-0.0531,0.0902,0.2615,0.6339,,Mann-Whitney U,0.0,0.0019,25.5,-0.1111,-0.2385,0.0163,-0.9176,0.1037,,Mann-Whitney U,0.0,0.0003,44.0,0.0,-0.1041,0.1041,0.0001,0.6835,,Mann-Whitney U,0.0,0.0002,31.5,-0.037,-0.1087,0.0346,-0.523,0.298,,Mann-Whitney U,0.0002,0.0012,52.5,0.0556,-0.0277,0.1389,0.6667,0.195,,Mann-Whitney U,0.0002,0.0019,31.5,-0.0741,-0.2064,0.0583,-0.575,0.3888,,Mann-Whitney U,0.0002,0.0003,51.0,0.0371,-0.0738,0.1479,0.3388,0.2622,,Mann-Whitney U,0.0002,0.0002,40.5,0.0,-0.0833,0.0833,0.0,1.0,,Mann-Whitney U,0.0012,0.0019,23.0,-0.1296,-0.262,0.0027,-1.0064,0.0727,,Mann-Whitney U,0.0012,0.0003,40.0,-0.0185,-0.1294,0.0924,-0.1693,1.0,,Mann-Whitney U,0.0012,0.0002,28.5,-0.0556,-0.1389,0.0277,-0.6667,0.195,,Mann-Whitney U,0.0019,0.0003,56.0,0.1111,-0.0363,0.2585,0.756,0.112,,Mann-Whitney U,0.0019,0.0002,49.5,0.0741,-0.0583,0.2064,0.575,0.3888,,Mann-Whitney U,0.0003,0.0002,30.0,-0.0371,-0.1479,0.0738,-0.3388,0.2622,
AVL_NoCritic,RE,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,CH,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,EM,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,SU,9,3.2222,0.441,2.8833,3.5612,9,3.2222,0.441,2.8833,3.5612,9,3.1852,0.3768,2.8956,3.4748,9,3.0,0.0,3.0,3.0,9,3.2222,0.441,2.8833,3.5612,9,3.1111,0.6009,2.6492,3.573,Kruskal-Wallis,2.1335,0.8304,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.4407,0.4407,0.0,1.0,,Mann-Whitney U,0.0,0.0,41.5,0.037,-0.3736,0.4477,0.0903,0.9515,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.4407,0.4407,0.0,1.0,,Mann-Whitney U,0.0,0.0122,44.0,0.1111,-0.4195,0.6417,0.2108,0.7353,,Mann-Whitney U,0.0,0.0,41.5,0.037,-0.3736,0.4477,0.0903,0.9515,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.4407,0.4407,0.0,1.0,,Mann-Whitney U,0.0,0.0122,44.0,0.1111,-0.4195,0.6417,0.2108,0.7353,,Mann-Whitney U,0.0,,49.5,0.1852,-0.1044,0.4748,0.6951,0.1693,,Mann-Whitney U,0.0,0.0,39.5,-0.037,-0.4477,0.3736,-0.0903,0.9515,,Mann-Whitney U,0.0,0.0122,43.0,0.0741,-0.435,0.5831,0.1477,0.8226,,Mann-Whitney U,,0.0,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,,0.0122,36.0,-0.1111,-0.573,0.3508,-0.2615,0.5862,,Mann-Whitney U,0.0,0.0122,44.0,0.1111,-0.4195,0.6417,0.2108,0.7353,
AVL_NoCritic,EG,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,4.8889,0.3333,4.6327,5.1451,Kruskal-Wallis,5.0,0.4159,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,
AVL_NoCritic,CX,9,4.0,0.0,4.0,4.0,9,4.1111,0.6009,3.6492,4.573,9,4.0741,0.3643,3.7941,4.3541,9,4.2222,0.441,3.8833,4.5612,9,4.0,0.0,4.0,4.0,9,4.2222,0.441,3.8833,4.5612,Kruskal-Wallis,3.3875,0.6405,,Mann-Whitney U,,0.0122,36.0,-0.1111,-0.573,0.3508,-0.2615,0.5862,,Mann-Whitney U,,0.0001,40.5,-0.0741,-0.3541,0.2059,-0.2876,1.0,,Mann-Whitney U,,0.0,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,0.0122,0.0001,44.0,0.037,-0.4683,0.5424,0.0745,0.7366,,Mann-Whitney U,0.0122,0.0,37.0,-0.1111,-0.6417,0.4195,-0.2108,0.7353,,Mann-Whitney U,0.0122,,45.0,0.1111,-0.3508,0.573,0.2615,0.5862,,Mann-Whitney U,0.0122,0.0,37.0,-0.1111,-0.6417,0.4195,-0.2108,0.7353,,Mann-Whitney U,0.0001,0.0,32.5,-0.1481,-0.5535,0.2572,-0.3663,0.3613,,Mann-Whitney U,0.0001,,40.5,0.0741,-0.2059,0.3541,0.2876,1.0,,Mann-Whitney U,0.0001,0.0,32.5,-0.1481,-0.5535,0.2572,-0.3663,0.3613,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.4407,0.4407,0.0,1.0,,Mann-Whitney U,,0.0,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,
AVL_NoCritic,OV,9,4.537,0.0735,4.4805,4.5935,9,4.5556,0.0833,4.4915,4.6196,9,4.5432,0.0723,4.4876,4.5988,9,4.537,0.0735,4.4805,4.5935,9,4.537,0.0735,4.4805,4.5935,9,4.537,0.0735,4.4805,4.5935,Kruskal-Wallis,0.6136,0.9874,,Mann-Whitney U,0.0,0.0002,36.0,-0.0185,-0.0972,0.0601,-0.2357,0.6494,,Mann-Whitney U,0.0,0.0003,37.0,-0.0062,-0.0791,0.0667,-0.0847,0.7353,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,,Mann-Whitney U,0.0002,0.0003,42.0,0.0123,-0.0658,0.0905,0.1582,0.915,,Mann-Whitney U,0.0002,0.0,45.0,0.0185,-0.0601,0.0972,0.2357,0.6494,,Mann-Whitney U,0.0002,0.0,45.0,0.0185,-0.0601,0.0972,0.2357,0.6494,,Mann-Whitney U,0.0002,0.0,45.0,0.0185,-0.0601,0.0972,0.2357,0.6494,,Mann-Whitney U,0.0003,0.0,44.0,0.0062,-0.0667,0.0791,0.0847,0.7353,,Mann-Whitney U,0.0003,0.0,44.0,0.0062,-0.0667,0.0791,0.0847,0.7353,,Mann-Whitney U,0.0003,0.0,44.0,0.0062,-0.0667,0.0791,0.0847,0.7353,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.0735,0.0735,0.0,1.0,
AVL_Critic,RE,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_Critic,CH,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
