Method,Metric,Curve_1_N,Curve_1_Mean,Curve_1_SD,Curve_1_CI95_Lower,Curve_1_CI95_Upper,Curve_2_N,Curve_2_Mean,Curve_2_SD,Curve_2_CI95_Lower,Curve_2_CI95_Upper,Curve_3_N,Curve_3_Mean,Curve_3_SD,Curve_3_CI95_Lower,Curve_3_CI95_Upper,Curve_4_N,Curve_4_Mean,Curve_4_SD,Curve_4_CI95_Lower,Curve_4_CI95_Upper,Curve_5_N,Curve_5_Mean,Curve_5_SD,Curve_5_CI95_Lower,Curve_5_CI95_Upper,Curve_6_N,Curve_6_Mean,Curve_6_SD,Curve_6_CI95_Lower,Curve_6_CI95_Upper,Omnibus_Test,Omnibus_Stat,Omnibus_p,Omnibus_Sig,Curve_1_vs_Curve_2_Test,Curve_1_vs_Curve_2_SW_p_A,Curve_1_vs_Curve_2_SW_p_B,Curve_1_vs_Curve_2_Stat,Curve_1_vs_Curve_2_Mean_Diff,Curve_1_vs_Curve_2_CI95_Lower,Curve_1_vs_Curve_2_CI95_Upper,Curve_1_vs_Curve_2_Cohen_d,Curve_1_vs_Curve_2_p_raw,Curve_1_vs_Curve_2_Sig_raw,Curve_1_vs_Curve_3_Test,Curve_1_vs_Curve_3_SW_p_A,Curve_1_vs_Curve_3_SW_p_B,Curve_1_vs_Curve_3_Stat,Curve_1_vs_Curve_3_Mean_Diff,Curve_1_vs_Curve_3_CI95_Lower,Curve_1_vs_Curve_3_CI95_Upper,Curve_1_vs_Curve_3_Cohen_d,Curve_1_vs_Curve_3_p_raw,Curve_1_vs_Curve_3_Sig_raw,Curve_1_vs_Curve_4_Test,Curve_1_vs_Curve_4_SW_p_A,Curve_1_vs_Curve_4_SW_p_B,Curve_1_vs_Curve_4_Stat,Curve_1_vs_Curve_4_Mean_Diff,Curve_1_vs_Curve_4_CI95_Lower,Curve_1_vs_Curve_4_CI95_Upper,Curve_1_vs_Curve_4_Cohen_d,Curve_1_vs_Curve_4_p_raw,Curve_1_vs_Curve_4_Sig_raw,Curve_1_vs_Curve_5_Test,Curve_1_vs_Curve_5_SW_p_A,Curve_1_vs_Curve_5_SW_p_B,Curve_1_vs_Curve_5_Stat,Curve_1_vs_Curve_5_Mean_Diff,Curve_1_vs_Curve_5_CI95_Lower,Curve_1_vs_Curve_5_CI95_Upper,Curve_1_vs_Curve_5_Cohen_d,Curve_1_vs_Curve_5_p_raw,Curve_1_vs_Curve_5_Sig_raw,Curve_1_vs_Curve_6_Test,Curve_1_vs_Curve_6_SW_p_A,Curve_1_vs_Curve_6_SW_p_B,Curve_1_vs_Curve_6_Stat,Curve_1_vs_Curve_6_Mean_Diff,Curve_1_vs_Curve_6_CI95_Lower,Curve_1_vs_Curve_6_CI95_Upper,Curve_1_vs_Curve_6_Cohen_d,Curve_1_vs_Curve_6_p_raw,Curve_1_vs_Curve_6_Sig_raw,Curve_2_vs_Curve_3_Test,Curve_2_vs_Curve_3_SW_p_A,Curve_2_vs_Curve_3_SW_p_B,Curve_2_vs_Curve_3_Stat,Curve_2_vs_Curve_3_Mean_Diff,Curve_2_vs_Curve_3_CI95_Lower,Curve_2_vs_Curve_3_CI95_Upper,Curve_2_vs_Curve_3_Cohen_d,Curve_2_vs_Curve_3_p_raw,Curve_2_vs_Curve_3_Sig_raw,Curve_2_vs_Curve_4_Test,Curve_2_vs_Curve_4_SW_p_A,Curve_2_vs_Curve_4_SW_p_B,Curve_2_vs_Curve_4_Stat,Curve_2_vs_Curve_4_Mean_Diff,Curve_2_vs_Curve_4_CI95_Lower,Curve_2_vs_Curve_4_CI95_Upper,Curve_2_vs_Curve_4_Cohen_d,Curve_2_vs_Curve_4_p_raw,Curve_2_vs_Curve_4_Sig_raw,Curve_2_vs_Curve_5_Test,Curve_2_vs_Curve_5_SW_p_A,Curve_2_vs_Curve_5_SW_p_B,Curve_2_vs_Curve_5_Stat,Curve_2_vs_Curve_5_Mean_Diff,Curve_2_vs_Curve_5_CI95_Lower,Curve_2_vs_Curve_5_CI95_Upper,Curve_2_vs_Curve_5_Cohen_d,Curve_2_vs_Curve_5_p_raw,Curve_2_vs_Curve_5_Sig_raw,Curve_2_vs_Curve_6_Test,Curve_2_vs_Curve_6_SW_p_A,Curve_2_vs_Curve_6_SW_p_B,Curve_2_vs_Curve_6_Stat,Curve_2_vs_Curve_6_Mean_Diff,Curve_2_vs_Curve_6_CI95_Lower,Curve_2_vs_Curve_6_CI95_Upper,Curve_2_vs_Curve_6_Cohen_d,Curve_2_vs_Curve_6_p_raw,Curve_2_vs_Curve_6_Sig_raw,Curve_3_vs_Curve_4_Test,Curve_3_vs_Curve_4_SW_p_A,Curve_3_vs_Curve_4_SW_p_B,Curve_3_vs_Curve_4_Stat,Curve_3_vs_Curve_4_Mean_Diff,Curve_3_vs_Curve_4_CI95_Lower,Curve_3_vs_Curve_4_CI95_Upper,Curve_3_vs_Curve_4_Cohen_d,Curve_3_vs_Curve_4_p_raw,Curve_3_vs_Curve_4_Sig_raw,Curve_3_vs_Curve_5_Test,Curve_3_vs_Curve_5_SW_p_A,Curve_3_vs_Curve_5_SW_p_B,Curve_3_vs_Curve_5_Stat,Curve_3_vs_Curve_5_Mean_Diff,Curve_3_vs_Curve_5_CI95_Lower,Curve_3_vs_Curve_5_CI95_Upper,Curve_3_vs_Curve_5_Cohen_d,Curve_3_vs_Curve_5_p_raw,Curve_3_vs_Curve_5_Sig_raw,Curve_3_vs_Curve_6_Test,Curve_3_vs_Curve_6_SW_p_A,Curve_3_vs_Curve_6_SW_p_B,Curve_3_vs_Curve_6_Stat,Curve_3_vs_Curve_6_Mean_Diff,Curve_3_vs_Curve_6_CI95_Lower,Curve_3_vs_Curve_6_CI95_Upper,Curve_3_vs_Curve_6_Cohen_d,Curve_3_vs_Curve_6_p_raw,Curve_3_vs_Curve_6_Sig_raw,Curve_4_vs_Curve_5_Test,Curve_4_vs_Curve_5_SW_p_A,Curve_4_vs_Curve_5_SW_p_B,Curve_4_vs_Curve_5_Stat,Curve_4_vs_Curve_5_Mean_Diff,Curve_4_vs_Curve_5_CI95_Lower,Curve_4_vs_Curve_5_CI95_Upper,Curve_4_vs_Curve_5_Cohen_d,Curve_4_vs_Curve_5_p_raw,Curve_4_vs_Curve_5_Sig_raw,Curve_4_vs_Curve_6_Test,Curve_4_vs_Curve_6_SW_p_A,Curve_4_vs_Curve_6_SW_p_B,Curve_4_vs_Curve_6_Stat,Curve_4_vs_Curve_6_Mean_Diff,Curve_4_vs_Curve_6_CI95_Lower,Curve_4_vs_Curve_6_CI95_Upper,Curve_4_vs_Curve_6_Cohen_d,Curve_4_vs_Curve_6_p_raw,Curve_4_vs_Curve_6_Sig_raw,Curve_5_vs_Curve_6_Test,Curve_5_vs_Curve_6_SW_p_A,Curve_5_vs_Curve_6_SW_p_B,Curve_5_vs_Curve_6_Stat,Curve_5_vs_Curve_6_Mean_Diff,Curve_5_vs_Curve_6_CI95_Lower,Curve_5_vs_Curve_6_CI95_Upper,Curve_5_vs_Curve_6_Cohen_d,Curve_5_vs_Curve_6_p_raw,Curve_5_vs_Curve_6_Sig_raw
RAF_Critic,SU,21,2.8571,0.3586,2.6939,3.0204,17,2.8824,0.4851,2.633,3.1318,16,3.0625,0.25,2.9293,3.1957,18,3.1667,0.3835,2.976,3.3574,18,3.0,0.343,2.8294,3.1706,21,2.9524,0.2182,2.853,3.0517,Kruskal-Wallis,9.7479,0.0827,,Mann-Whitney U,0.0,0.0,175.5,-0.0252,-0.3143,0.2639,-0.0601,0.9132,,Mann-Whitney U,0.0,0.0,135.0,-0.2054,-0.4087,-0.002,-0.6486,0.0644,,Mann-Whitney U,0.0,0.0,135.0,-0.3095,-0.5522,-0.0669,-0.836,0.0163,*,Mann-Whitney U,0.0,0.0,163.5,-0.1429,-0.3709,0.0852,-0.4064,0.2247,,Mann-Whitney U,0.0,0.0,199.5,-0.0952,-0.2816,0.0911,-0.3209,0.3106,,Mann-Whitney U,0.0,0.0,113.0,-0.1801,-0.4549,0.0947,-0.4625,0.1935,,Mann-Whitney U,0.0,0.0,114.0,-0.2843,-0.5871,0.0185,-0.6525,0.0684,,Mann-Whitney U,0.0,0.0,136.0,-0.1176,-0.4097,0.1745,-0.2815,0.4062,,Mann-Whitney U,0.0,0.0,165.5,-0.07,-0.3338,0.1938,-0.1935,0.5316,,Mann-Whitney U,0.0,0.0,129.0,-0.1042,-0.3288,0.1204,-0.3178,0.3702,,Mann-Whitney U,0.0,0.0,152.5,0.0625,-0.1459,0.2709,0.2063,0.5747,,Mann-Whitney U,0.0,0.0,186.0,0.1101,-0.0504,0.2706,0.4739,0.1711,,Mann-Whitney U,0.0,0.0,187.5,0.1667,-0.0799,0.4132,0.4581,0.1876,,Mann-Whitney U,0.0,0.0,228.0,0.2143,0.0043,0.4243,0.7015,0.0393,*,Mann-Whitney U,0.0,0.0,197.5,0.0476,-0.1446,0.2398,0.1686,0.6257,
RAF_Critic,EG,21,5.0,0.0,5.0,5.0,17,5.0,0.0,5.0,5.0,16,5.0,0.0,5.0,5.0,18,5.0,0.0,5.0,5.0,18,5.0,0.0,5.0,5.0,21,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,178.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,168.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,189.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,189.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,220.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,136.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,153.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,153.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,178.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,144.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,144.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,168.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,162.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,189.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,189.0,0.0,0.0,0.0,0.0,1.0,
RAF_Critic,CX,21,4.0476,0.2182,3.9483,4.147,17,4.1176,0.3321,3.9469,4.2884,16,3.875,0.3416,3.693,4.057,18,4.2222,0.4278,4.0095,4.435,18,4.0556,0.2357,3.9383,4.1728,21,4.1429,0.3586,3.9796,4.3061,Kruskal-Wallis,10.2339,0.0689,,Mann-Whitney U,0.0,0.0,166.0,-0.07,-0.2622,0.1221,-0.2549,0.4508,,Mann-Whitney U,0.0,0.0,196.0,0.1726,-0.0292,0.3744,0.6212,0.0749,,Mann-Whitney U,0.0,0.0,156.0,-0.1746,-0.4046,0.0553,-0.5269,0.114,,Mann-Whitney U,0.0,0.0,187.5,-0.0079,-0.1565,0.1406,-0.0351,0.9412,,Mann-Whitney U,0.0,0.0,199.5,-0.0952,-0.2816,0.0911,-0.3209,0.3106,,Mann-Whitney U,0.0,0.0,167.0,0.2426,0.0032,0.4821,0.7206,0.0526,,Mann-Whitney U,0.0,0.0,137.0,-0.1046,-0.3675,0.1584,-0.2721,0.4334,,Mann-Whitney U,0.0,0.0,162.5,0.0621,-0.1381,0.2623,0.2167,0.5403,,Mann-Whitney U,0.0,0.0,174.0,-0.0252,-0.2531,0.2027,-0.0726,0.8411,,Mann-Whitney U,0.0,0.0,98.0,-0.3472,-0.6165,-0.078,-0.8909,0.018,*,Mann-Whitney U,0.0,0.0,119.0,-0.1806,-0.3899,0.0288,-0.6222,0.0857,,Mann-Whitney U,0.0,0.0,126.0,-0.2679,-0.5034,-0.0323,-0.7623,0.0322,*,Mann-Whitney U,0.0,0.0,189.0,0.1667,-0.0698,0.4031,0.4826,0.1618,,Mann-Whitney U,0.0,0.0,204.0,0.0794,-0.1802,0.3389,0.2025,0.539,,Mann-Whitney U,0.0,0.0,172.5,-0.0873,-0.2821,0.1075,-0.2832,0.3912,
RAF_Critic,OV,21,4.4841,0.0728,4.451,4.5172,17,4.5,0.1021,4.4475,4.5525,16,4.4896,0.0738,4.4503,4.5289,18,4.5648,0.1296,4.5004,4.6292,18,4.5093,0.0899,4.4646,4.554,21,4.5159,0.0728,4.4828,4.549,Kruskal-Wallis,6.4486,0.265,,Mann-Whitney U,0.0,0.0009,164.5,-0.0159,-0.0761,0.0444,-0.1824,0.6075,,Mann-Whitney U,0.0,0.0,163.0,-0.0055,-0.055,0.0441,-0.0746,0.8396,,Mann-Whitney U,0.0,0.0,133.5,-0.0807,-0.1515,-0.0099,-0.7846,0.028,*,Mann-Whitney U,0.0,0.0,171.5,-0.0251,-0.079,0.0287,-0.31,0.4451,,Mann-Whitney U,0.0,0.0,182.5,-0.0318,-0.0771,0.0136,-0.4364,0.1679,,Mann-Whitney U,0.0009,0.0,143.0,0.0104,-0.0527,0.0735,0.1164,0.7645,,Mann-Whitney U,0.0009,0.0,120.5,-0.0648,-0.1449,0.0153,-0.5537,0.1845,,Mann-Whitney U,0.0009,0.0,151.5,-0.0093,-0.0756,0.0571,-0.0964,0.9641,,Mann-Whitney U,0.0009,0.0,164.5,-0.0159,-0.0761,0.0444,-0.1824,0.6075,,Mann-Whitney U,0.0,0.0,105.5,-0.0752,-0.1484,-0.0021,-0.7024,0.0633,,Mann-Whitney U,0.0,0.0,135.0,-0.0197,-0.0769,0.0376,-0.2378,0.6338,,Mann-Whitney U,0.0,0.0,144.0,-0.0263,-0.0759,0.0233,-0.3593,0.291,,Mann-Whitney U,0.0,0.0,195.5,0.0556,-0.0203,0.1314,0.4982,0.1073,,Mann-Whitney U,0.0,0.0,215.5,0.0489,-0.0218,0.1197,0.4758,0.2986,,Mann-Whitney U,0.0,0.0,173.5,-0.0066,-0.0605,0.0473,-0.0817,0.5007,
AVL_NoCritic,RE,25,5.0,0.0,5.0,5.0,27,5.0,0.0,5.0,5.0,23,5.0,0.0,5.0,5.0,17,5.0,0.0,5.0,5.0,19,5.0,0.0,5.0,5.0,24,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,337.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,287.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,212.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,237.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,300.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,310.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,229.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,256.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,324.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,195.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,218.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,276.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,161.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,204.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,228.0,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,CH,25,5.0,0.0,5.0,5.0,27,5.0,0.0,5.0,5.0,23,5.0,0.0,5.0,5.0,17,5.0,0.0,5.0,5.0,19,5.0,0.0,5.0,5.0,24,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,337.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,287.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,212.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,237.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,300.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,310.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,229.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,256.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,324.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,195.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,218.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,276.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,161.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,204.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,228.0,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,EM,25,5.0,0.0,5.0,5.0,27,5.0,0.0,5.0,5.0,23,5.0,0.0,5.0,5.0,17,5.0,0.0,5.0,5.0,19,5.0,0.0,5.0,5.0,24,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,337.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,287.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,212.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,237.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,300.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,310.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,229.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,256.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,324.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,195.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,218.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,276.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,161.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,204.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,228.0,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,SU,25,3.04,0.3512,2.895,3.185,27,2.9259,0.4744,2.7383,3.1136,23,3.029,0.332,2.8854,3.1726,17,2.8824,0.3321,2.7116,3.0531,19,3.0,0.4714,2.7728,3.2272,24,2.9167,0.5036,2.704,3.1293,Kruskal-Wallis,2.8636,0.721,,Mann-Whitney U,0.0,0.0,373.0,0.1141,-0.1176,0.3457,0.2717,0.3302,,Mann-Whitney U,0.0,0.0,287.5,0.011,-0.1875,0.2095,0.0322,1.0,,Mann-Whitney U,0.0,0.0,244.0,0.1576,-0.0591,0.3744,0.4587,0.1576,,Mann-Whitney U,0.0,0.0,246.0,0.04,-0.2226,0.3026,0.0983,0.7657,,Mann-Whitney U,0.0,0.0,334.0,0.1233,-0.1281,0.3748,0.2851,0.3204,,Mann-Whitney U,0.0,0.0,278.0,-0.1031,-0.3337,0.1275,-0.2482,0.3518,,Mann-Whitney U,0.0,0.0,237.5,0.0436,-0.2022,0.2894,0.1023,0.7875,,Mann-Whitney U,0.0,0.0,239.5,-0.0741,-0.3603,0.2122,-0.1565,0.6091,,Mann-Whitney U,0.0,0.0,327.0,0.0093,-0.2673,0.2858,0.019,0.9492,,Mann-Whitney U,0.0,0.0,225.0,0.1466,-0.0691,0.3623,0.4416,0.1671,,Mann-Whitney U,0.0,0.0,226.0,0.029,-0.2328,0.2907,0.0723,0.7851,,Mann-Whitney U,0.0,0.0,307.0,0.1123,-0.1382,0.3628,0.2622,0.3439,,Mann-Whitney U,0.0,0.0,144.5,-0.1176,-0.3922,0.1569,-0.2857,0.4198,,Mann-Whitney U,0.0,0.0,199.0,-0.0343,-0.2985,0.2299,-0.0777,0.8629,,Mann-Whitney U,0.0,0.0,245.0,0.0833,-0.2183,0.3849,0.1702,0.5846,
AVL_NoCritic,EG,25,5.0,0.0,5.0,5.0,27,4.8889,0.3203,4.7622,5.0156,23,5.0,0.0,5.0,5.0,17,4.9412,0.2425,4.8165,5.0659,19,5.0,0.0,5.0,5.0,24,4.9583,0.2041,4.8721,5.0445,Kruskal-Wallis,6.9198,0.2267,,Mann-Whitney U,,0.0,375.0,0.1111,-0.0156,0.2378,0.4811,0.0934,,Mann-Whitney U,,,287.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,225.0,0.0588,-0.0659,0.1835,0.3835,0.2444,,Mann-Whitney U,,,237.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,312.5,0.0417,-0.0445,0.1279,0.2918,0.3272,,Mann-Whitney U,0.0,,276.0,-0.1111,-0.2378,0.0156,-0.4714,0.1077,,Mann-Whitney U,0.0,0.0,217.5,-0.0523,-0.2244,0.1198,-0.1784,0.5778,,Mann-Whitney U,0.0,,228.0,-0.1111,-0.2378,0.0156,-0.4513,0.1442,,Mann-Whitney U,0.0,0.0,301.5,-0.0694,-0.2193,0.0804,-0.2553,0.3727,,Mann-Whitney U,,0.0,207.0,0.0588,-0.0659,0.1835,0.3738,0.2659,,Mann-Whitney U,,,218.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,287.5,0.0417,-0.0445,0.1279,0.2855,0.3491,,Mann-Whitney U,0.0,,152.0,-0.0588,-0.1835,0.0659,-0.3536,0.3166,,Mann-Whitney U,0.0,0.0,200.5,-0.0172,-0.1642,0.1299,-0.0777,0.8315,,Mann-Whitney U,,0.0,237.5,0.0417,-0.0445,0.1279,0.2725,0.3993,
AVL_NoCritic,CX,25,3.88,0.3317,3.7431,4.0169,27,4.037,0.5175,3.8323,4.2418,23,3.942,0.3713,3.7814,4.1026,17,4.0588,0.4287,3.8384,4.2793,19,3.8947,0.3153,3.7428,4.0467,24,4.0417,0.3586,3.8902,4.1931,Kruskal-Wallis,4.5438,0.474,,Mann-Whitney U,0.0,0.0,290.5,-0.157,-0.3981,0.084,-0.3583,0.2148,,Mann-Whitney U,0.0,0.0,278.0,-0.062,-0.2675,0.1434,-0.1766,0.7619,,Mann-Whitney U,0.0,0.0,177.5,-0.1788,-0.4313,0.0736,-0.4787,0.1458,,Mann-Whitney U,0.0,0.0,234.0,-0.0147,-0.2131,0.1836,-0.0454,0.8971,,Mann-Whitney U,0.0,0.0,254.5,-0.1617,-0.3605,0.0371,-0.4684,0.1137,,Mann-Whitney U,0.0,0.0,343.0,0.095,-0.1588,0.3488,0.2082,0.3894,,Mann-Whitney U,0.0,0.0,225.5,-0.0218,-0.3131,0.2695,-0.0449,0.9082,,Mann-Whitney U,0.0,0.0,289.0,0.1423,-0.1059,0.3905,0.3191,0.3018,,Mann-Whitney U,0.0,0.0,323.5,-0.0046,-0.2534,0.2441,-0.0103,1.0,,Mann-Whitney U,0.0,0.0,170.0,-0.1168,-0.381,0.1474,-0.2945,0.3013,,Mann-Whitney U,0.0,0.0,222.5,0.0473,-0.1669,0.2615,0.1362,0.8843,,Mann-Whitney U,0.0,0.0,243.5,-0.0996,-0.3143,0.115,-0.273,0.2713,,Mann-Whitney U,0.0,0.0,186.0,0.1641,-0.0949,0.4231,0.4399,0.2056,,Mann-Whitney U,0.0,0.0,207.5,0.0172,-0.2424,0.2767,0.0441,0.8971,,Mann-Whitney U,0.0,0.0,196.5,-0.1469,-0.3549,0.061,-0.4318,0.173,
AVL_NoCritic,OV,25,4.4867,0.0953,4.4473,4.526,27,4.4753,0.1364,4.4214,4.5293,23,4.4952,0.0802,4.4605,4.5298,17,4.4804,0.1429,4.4069,4.5539,19,4.4825,0.1229,4.4232,4.5417,24,4.4861,0.0973,4.445,4.5272,Kruskal-Wallis,0.198,0.9991,,Mann-Whitney U,0.0,0.0,338.5,0.0114,-0.0539,0.0766,0.0959,0.9901,,Mann-Whitney U,0.0,0.0,277.0,-0.0085,-0.0595,0.0425,-0.0962,0.7789,,Mann-Whitney U,0.0,0.0,206.0,0.0063,-0.0751,0.0876,0.0538,0.8302,,Mann-Whitney U,0.0,0.0,231.0,0.0042,-0.065,0.0734,0.0389,0.84,,Mann-Whitney U,0.0,0.0,300.5,0.0006,-0.0548,0.0559,0.0058,1.0,,Mann-Whitney U,0.0,0.0,299.0,-0.0199,-0.0826,0.0429,-0.174,0.781,,Mann-Whitney U,0.0,0.0,222.5,-0.0051,-0.0935,0.0834,-0.0366,0.8365,,Mann-Whitney U,0.0,0.0,249.0,-0.0072,-0.0849,0.0706,-0.0546,0.8344,,Mann-Whitney U,0.0,0.0,323.5,-0.0108,-0.077,0.0554,-0.0903,1.0,,Mann-Whitney U,0.0,0.0,196.0,0.0148,-0.0648,0.0943,0.1331,1.0,,Mann-Whitney U,0.0,0.0,220.5,0.0127,-0.0543,0.0797,0.125,0.9595,,Mann-Whitney U,0.0,0.0,286.5,0.0091,-0.0433,0.0614,0.1014,0.7739,,Mann-Whitney U,0.0,0.0,161.5,-0.0021,-0.0931,0.089,-0.0156,1.0,,Mann-Whitney U,0.0,0.0,210.5,-0.0057,-0.0878,0.0764,-0.0484,0.8263,,Mann-Whitney U,0.0,0.0,234.5,-0.0036,-0.0738,0.0665,-0.0334,0.8364,
AVL_Critic,RE,17,5.0,0.0,5.0,5.0,22,5.0,0.0,5.0,5.0,25,5.0,0.0,5.0,5.0,22,5.0,0.0,5.0,5.0,16,5.0,0.0,5.0,5.0,31,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,187.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,212.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,187.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,136.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,263.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,275.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,242.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,176.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,341.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,275.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,200.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,387.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,176.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,341.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,248.0,0.0,0.0,0.0,0.0,1.0,
AVL_Critic,CH,17,5.0,0.0,5.0,5.0,22,5.0,0.0,5.0,5.0,25,5.0,0.0,5.0,5.0,22,5.0,0.0,5.0,5.0,16,5.0,0.0,5.0,5.0,31,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,187.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,212.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,187.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,136.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,263.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,275.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,242.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,176.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,341.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,275.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,200.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,387.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,176.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,341.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,248.0,0.0,0.0,0.0,0.0,1.0,
