Method,Metric,Curve_1_N,Curve_1_Mean,Curve_1_SD,Curve_1_CI95_Lower,Curve_1_CI95_Upper,Curve_2_N,Curve_2_Mean,Curve_2_SD,Curve_2_CI95_Lower,Curve_2_CI95_Upper,Curve_3_N,Curve_3_Mean,Curve_3_SD,Curve_3_CI95_Lower,Curve_3_CI95_Upper,Curve_4_N,Curve_4_Mean,Curve_4_SD,Curve_4_CI95_Lower,Curve_4_CI95_Upper,Curve_5_N,Curve_5_Mean,Curve_5_SD,Curve_5_CI95_Lower,Curve_5_CI95_Upper,Curve_6_N,Curve_6_Mean,Curve_6_SD,Curve_6_CI95_Lower,Curve_6_CI95_Upper,Omnibus_Test,Omnibus_Stat,Omnibus_p,Omnibus_Sig,Curve_1_vs_Curve_2_Test,Curve_1_vs_Curve_2_SW_p_A,Curve_1_vs_Curve_2_SW_p_B,Curve_1_vs_Curve_2_Stat,Curve_1_vs_Curve_2_Mean_Diff,Curve_1_vs_Curve_2_CI95_Lower,Curve_1_vs_Curve_2_CI95_Upper,Curve_1_vs_Curve_2_Cohen_d,Curve_1_vs_Curve_2_p_raw,Curve_1_vs_Curve_2_Sig_raw,Curve_1_vs_Curve_3_Test,Curve_1_vs_Curve_3_SW_p_A,Curve_1_vs_Curve_3_SW_p_B,Curve_1_vs_Curve_3_Stat,Curve_1_vs_Curve_3_Mean_Diff,Curve_1_vs_Curve_3_CI95_Lower,Curve_1_vs_Curve_3_CI95_Upper,Curve_1_vs_Curve_3_Cohen_d,Curve_1_vs_Curve_3_p_raw,Curve_1_vs_Curve_3_Sig_raw,Curve_1_vs_Curve_4_Test,Curve_1_vs_Curve_4_SW_p_A,Curve_1_vs_Curve_4_SW_p_B,Curve_1_vs_Curve_4_Stat,Curve_1_vs_Curve_4_Mean_Diff,Curve_1_vs_Curve_4_CI95_Lower,Curve_1_vs_Curve_4_CI95_Upper,Curve_1_vs_Curve_4_Cohen_d,Curve_1_vs_Curve_4_p_raw,Curve_1_vs_Curve_4_Sig_raw,Curve_1_vs_Curve_5_Test,Curve_1_vs_Curve_5_SW_p_A,Curve_1_vs_Curve_5_SW_p_B,Curve_1_vs_Curve_5_Stat,Curve_1_vs_Curve_5_Mean_Diff,Curve_1_vs_Curve_5_CI95_Lower,Curve_1_vs_Curve_5_CI95_Upper,Curve_1_vs_Curve_5_Cohen_d,Curve_1_vs_Curve_5_p_raw,Curve_1_vs_Curve_5_Sig_raw,Curve_1_vs_Curve_6_Test,Curve_1_vs_Curve_6_SW_p_A,Curve_1_vs_Curve_6_SW_p_B,Curve_1_vs_Curve_6_Stat,Curve_1_vs_Curve_6_Mean_Diff,Curve_1_vs_Curve_6_CI95_Lower,Curve_1_vs_Curve_6_CI95_Upper,Curve_1_vs_Curve_6_Cohen_d,Curve_1_vs_Curve_6_p_raw,Curve_1_vs_Curve_6_Sig_raw,Curve_2_vs_Curve_3_Test,Curve_2_vs_Curve_3_SW_p_A,Curve_2_vs_Curve_3_SW_p_B,Curve_2_vs_Curve_3_Stat,Curve_2_vs_Curve_3_Mean_Diff,Curve_2_vs_Curve_3_CI95_Lower,Curve_2_vs_Curve_3_CI95_Upper,Curve_2_vs_Curve_3_Cohen_d,Curve_2_vs_Curve_3_p_raw,Curve_2_vs_Curve_3_Sig_raw,Curve_2_vs_Curve_4_Test,Curve_2_vs_Curve_4_SW_p_A,Curve_2_vs_Curve_4_SW_p_B,Curve_2_vs_Curve_4_Stat,Curve_2_vs_Curve_4_Mean_Diff,Curve_2_vs_Curve_4_CI95_Lower,Curve_2_vs_Curve_4_CI95_Upper,Curve_2_vs_Curve_4_Cohen_d,Curve_2_vs_Curve_4_p_raw,Curve_2_vs_Curve_4_Sig_raw,Curve_2_vs_Curve_5_Test,Curve_2_vs_Curve_5_SW_p_A,Curve_2_vs_Curve_5_SW_p_B,Curve_2_vs_Curve_5_Stat,Curve_2_vs_Curve_5_Mean_Diff,Curve_2_vs_Curve_5_CI95_Lower,Curve_2_vs_Curve_5_CI95_Upper,Curve_2_vs_Curve_5_Cohen_d,Curve_2_vs_Curve_5_p_raw,Curve_2_vs_Curve_5_Sig_raw,Curve_2_vs_Curve_6_Test,Curve_2_vs_Curve_6_SW_p_A,Curve_2_vs_Curve_6_SW_p_B,Curve_2_vs_Curve_6_Stat,Curve_2_vs_Curve_6_Mean_Diff,Curve_2_vs_Curve_6_CI95_Lower,Curve_2_vs_Curve_6_CI95_Upper,Curve_2_vs_Curve_6_Cohen_d,Curve_2_vs_Curve_6_p_raw,Curve_2_vs_Curve_6_Sig_raw,Curve_3_vs_Curve_4_Test,Curve_3_vs_Curve_4_SW_p_A,Curve_3_vs_Curve_4_SW_p_B,Curve_3_vs_Curve_4_Stat,Curve_3_vs_Curve_4_Mean_Diff,Curve_3_vs_Curve_4_CI95_Lower,Curve_3_vs_Curve_4_CI95_Upper,Curve_3_vs_Curve_4_Cohen_d,Curve_3_vs_Curve_4_p_raw,Curve_3_vs_Curve_4_Sig_raw,Curve_3_vs_Curve_5_Test,Curve_3_vs_Curve_5_SW_p_A,Curve_3_vs_Curve_5_SW_p_B,Curve_3_vs_Curve_5_Stat,Curve_3_vs_Curve_5_Mean_Diff,Curve_3_vs_Curve_5_CI95_Lower,Curve_3_vs_Curve_5_CI95_Upper,Curve_3_vs_Curve_5_Cohen_d,Curve_3_vs_Curve_5_p_raw,Curve_3_vs_Curve_5_Sig_raw,Curve_3_vs_Curve_6_Test,Curve_3_vs_Curve_6_SW_p_A,Curve_3_vs_Curve_6_SW_p_B,Curve_3_vs_Curve_6_Stat,Curve_3_vs_Curve_6_Mean_Diff,Curve_3_vs_Curve_6_CI95_Lower,Curve_3_vs_Curve_6_CI95_Upper,Curve_3_vs_Curve_6_Cohen_d,Curve_3_vs_Curve_6_p_raw,Curve_3_vs_Curve_6_Sig_raw,Curve_4_vs_Curve_5_Test,Curve_4_vs_Curve_5_SW_p_A,Curve_4_vs_Curve_5_SW_p_B,Curve_4_vs_Curve_5_Stat,Curve_4_vs_Curve_5_Mean_Diff,Curve_4_vs_Curve_5_CI95_Lower,Curve_4_vs_Curve_5_CI95_Upper,Curve_4_vs_Curve_5_Cohen_d,Curve_4_vs_Curve_5_p_raw,Curve_4_vs_Curve_5_Sig_raw,Curve_4_vs_Curve_6_Test,Curve_4_vs_Curve_6_SW_p_A,Curve_4_vs_Curve_6_SW_p_B,Curve_4_vs_Curve_6_Stat,Curve_4_vs_Curve_6_Mean_Diff,Curve_4_vs_Curve_6_CI95_Lower,Curve_4_vs_Curve_6_CI95_Upper,Curve_4_vs_Curve_6_Cohen_d,Curve_4_vs_Curve_6_p_raw,Curve_4_vs_Curve_6_Sig_raw,Curve_5_vs_Curve_6_Test,Curve_5_vs_Curve_6_SW_p_A,Curve_5_vs_Curve_6_SW_p_B,Curve_5_vs_Curve_6_Stat,Curve_5_vs_Curve_6_Mean_Diff,Curve_5_vs_Curve_6_CI95_Lower,Curve_5_vs_Curve_6_CI95_Upper,Curve_5_vs_Curve_6_Cohen_d,Curve_5_vs_Curve_6_p_raw,Curve_5_vs_Curve_6_Sig_raw
RAF_Critic,SU,9,3.0,0.0,3.0,3.0,9,3.2222,0.441,2.8833,3.5612,9,3.0,0.0,3.0,3.0,9,3.1111,0.3333,2.8549,3.3673,9,3.0,0.0,3.0,3.0,9,3.1111,0.3333,2.8549,3.3673,Kruskal-Wallis,5.3,0.3804,,Mann-Whitney U,,0.0,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.3331,0.3331,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,
RAF_Critic,EG,9,5.0,0.0,5.0,5.0,9,4.4444,0.527,4.0393,4.8496,9,5.0,0.0,5.0,5.0,9,4.4444,0.527,4.0393,4.8496,9,4.8889,0.3333,4.6327,5.1451,9,4.4444,0.527,4.0393,4.8496,Kruskal-Wallis,17.4342,0.0037,**,Mann-Whitney U,,0.0004,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0004,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,0.0004,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,0.0004,,18.0,-0.5556,-0.9607,-0.1504,-1.4907,0.0124,*,Mann-Whitney U,0.0004,0.0004,40.5,0.0,-0.5267,0.5267,0.0,1.0,,Mann-Whitney U,0.0004,0.0,22.5,-0.4444,-0.8918,0.0029,-1.0079,0.0588,,Mann-Whitney U,0.0004,0.0004,40.5,0.0,-0.5267,0.5267,0.0,1.0,,Mann-Whitney U,,0.0004,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,0.0004,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,0.0004,0.0,22.5,-0.4444,-0.8918,0.0029,-1.0079,0.0588,,Mann-Whitney U,0.0004,0.0004,40.5,0.0,-0.5267,0.5267,0.0,1.0,,Mann-Whitney U,0.0,0.0004,58.5,0.4444,-0.0029,0.8918,1.0079,0.0588,
RAF_Critic,CX,9,4.0,0.0,4.0,4.0,9,4.0,0.0,4.0,4.0,9,4.0,0.0,4.0,4.0,9,4.0,0.0,4.0,4.0,9,4.0,0.0,4.0,4.0,9,4.1111,0.3333,3.8549,4.3673,Kruskal-Wallis,5.0,0.4159,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,
RAF_Critic,OV,9,4.3518,0.0556,4.3091,4.3945,9,4.2963,0.2003,4.1423,4.4503,9,4.3703,0.0735,4.3138,4.4268,9,4.3148,0.2115,4.1522,4.4774,9,4.3518,0.1002,4.2749,4.4288,9,4.3519,0.1757,4.2168,4.4869,Kruskal-Wallis,2.1816,0.8235,,Mann-Whitney U,0.0,0.5861,51.5,0.0555,-0.1006,0.2117,0.3777,0.29,,Mann-Whitney U,0.0,0.0,36.0,-0.0185,-0.084,0.047,-0.2843,0.5848,,Mann-Whitney U,0.0,0.6631,47.0,0.037,-0.1277,0.2017,0.2392,0.5588,,Mann-Whitney U,0.0,0.0122,40.0,-0.0,-0.0828,0.0828,-0.0001,1.0,,Mann-Whitney U,0.0,0.1941,43.0,-0.0,-0.1377,0.1376,-0.0003,0.84,,Mann-Whitney U,0.5861,0.0,27.5,-0.074,-0.2323,0.0842,-0.4908,0.2233,,Welch's t,0.5861,0.6631,-0.1907,-0.0185,-0.2244,0.1874,-0.0899,0.8511,,Mann-Whitney U,0.5861,0.0122,30.5,-0.0555,-0.2185,0.1075,-0.3507,0.3662,,Welch's t,0.5861,0.1941,-0.6256,-0.0556,-0.2441,0.133,-0.2949,0.5406,,Mann-Whitney U,0.0,0.6631,49.0,0.0555,-0.111,0.2221,0.3506,0.4467,,Mann-Whitney U,0.0,0.0122,44.0,0.0185,-0.0699,0.1069,0.2107,0.7353,,Mann-Whitney U,0.0,0.1941,45.5,0.0185,-0.1217,0.1587,0.1373,0.6599,,Mann-Whitney U,0.6631,0.0122,34.5,-0.037,-0.208,0.1339,-0.2236,0.6072,,Welch's t,0.6631,0.1941,-0.404,-0.037,-0.2319,0.1578,-0.1905,0.6917,,Mann-Whitney U,0.0122,0.1941,42.5,-0.0,-0.146,0.1459,-0.0002,0.8861,
AVL_NoCritic,RE,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,4.8889,0.3333,4.6327,5.1451,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,Kruskal-Wallis,5.0,0.4159,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,0.0,,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0,,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,CH,9,5.0,0.0,5.0,5.0,9,4.5556,0.527,4.1504,4.9607,9,5.0,0.0,5.0,5.0,9,4.7778,0.441,4.4388,5.1167,9,5.0,0.0,5.0,5.0,9,4.8889,0.3333,4.6327,5.1451,Kruskal-Wallis,12.4043,0.0296,*,Mann-Whitney U,,0.0004,58.5,0.4444,0.0393,0.8496,1.1926,0.0321,*,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0004,,22.5,-0.4444,-0.8496,-0.0393,-1.1926,0.0321,*,Mann-Whitney U,0.0004,0.0,31.5,-0.2222,-0.709,0.2646,-0.4573,0.3587,,Mann-Whitney U,0.0004,,22.5,-0.4444,-0.8496,-0.0393,-1.1926,0.0321,*,Mann-Whitney U,0.0004,0.0,27.0,-0.3333,-0.7807,0.114,-0.7559,0.1396,,Mann-Whitney U,,0.0,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,0.0,0.0,36.0,-0.1111,-0.5041,0.2819,-0.2843,0.5848,,Mann-Whitney U,,0.0,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,
AVL_NoCritic,EM,9,4.5556,0.527,4.1504,4.9607,9,4.6667,0.5,4.2823,5.051,9,4.6667,0.5,4.2823,5.051,9,4.4444,0.527,4.0393,4.8496,9,4.5556,0.527,4.1504,4.9607,9,4.6667,0.5,4.2823,5.051,Kruskal-Wallis,1.5057,0.9124,,Mann-Whitney U,0.0004,0.0002,36.0,-0.1111,-0.6246,0.4024,-0.2163,0.6762,,Mann-Whitney U,0.0004,0.0002,36.0,-0.1111,-0.6246,0.4024,-0.2163,0.6762,,Mann-Whitney U,0.0004,0.0004,45.0,0.1111,-0.4156,0.6378,0.2108,0.6838,,Mann-Whitney U,0.0004,0.0004,40.5,0.0,-0.5267,0.5267,0.0,1.0,,Mann-Whitney U,0.0004,0.0002,36.0,-0.1111,-0.6246,0.4024,-0.2163,0.6762,,Mann-Whitney U,0.0002,0.0002,40.5,0.0,-0.4997,0.4997,0.0,1.0,,Mann-Whitney U,0.0002,0.0004,49.5,0.2222,-0.2913,0.7357,0.4326,0.3839,,Mann-Whitney U,0.0002,0.0004,45.0,0.1111,-0.4024,0.6246,0.2163,0.6762,,Mann-Whitney U,0.0002,0.0002,40.5,0.0,-0.4997,0.4997,0.0,1.0,,Mann-Whitney U,0.0002,0.0004,49.5,0.2222,-0.2913,0.7357,0.4326,0.3839,,Mann-Whitney U,0.0002,0.0004,45.0,0.1111,-0.4024,0.6246,0.2163,0.6762,,Mann-Whitney U,0.0002,0.0002,40.5,0.0,-0.4997,0.4997,0.0,1.0,,Mann-Whitney U,0.0004,0.0004,36.0,-0.1111,-0.6378,0.4156,-0.2108,0.6838,,Mann-Whitney U,0.0004,0.0002,31.5,-0.2222,-0.7357,0.2913,-0.4326,0.3839,,Mann-Whitney U,0.0004,0.0002,36.0,-0.1111,-0.6246,0.4024,-0.2163,0.6762,
AVL_NoCritic,SU,9,3.2222,0.441,2.8833,3.5612,9,3.0,0.0,3.0,3.0,9,3.5556,0.527,3.1504,3.9607,9,3.0,0.0,3.0,3.0,9,3.0,0.0,3.0,3.0,9,3.1111,0.3333,2.8549,3.3673,Kruskal-Wallis,16.7065,0.0051,**,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0004,27.0,-0.3333,-0.8202,0.1535,-0.686,0.1747,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,,0.0004,18.0,-0.5556,-0.9607,-0.1504,-1.4907,0.0124,*,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0004,,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,0.0004,,63.0,0.5556,0.1504,0.9607,1.4907,0.0124,*,Mann-Whitney U,0.0004,0.0,58.5,0.4444,-0.0029,0.8918,1.0079,0.0588,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,
AVL_NoCritic,EG,9,4.8889,0.3333,4.6327,5.1451,9,4.7778,0.441,4.4388,5.1167,9,5.0,0.0,5.0,5.0,9,4.7778,0.441,4.4388,5.1167,9,5.0,0.0,5.0,5.0,9,4.6667,0.5,4.2823,5.051,Kruskal-Wallis,6.337,0.2748,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,0.0,,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0,0.0,45.0,0.1111,-0.2819,0.5041,0.2843,0.5848,,Mann-Whitney U,0.0,,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,0.0,0.0002,49.5,0.2222,-0.2076,0.652,0.523,0.298,,Mann-Whitney U,0.0,,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.4407,0.4407,0.0,1.0,,Mann-Whitney U,0.0,,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,0.0,0.0002,45.0,0.1111,-0.3606,0.5828,0.2357,0.6494,,Mann-Whitney U,,0.0,49.5,0.2222,-0.1167,0.5612,0.7127,0.1686,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0002,54.0,0.3333,-0.051,0.7177,0.9428,0.0758,,Mann-Whitney U,0.0,,31.5,-0.2222,-0.5612,0.1167,-0.7127,0.1686,,Mann-Whitney U,0.0,0.0002,45.0,0.1111,-0.3606,0.5828,0.2357,0.6494,,Mann-Whitney U,,0.0002,54.0,0.3333,-0.051,0.7177,0.9428,0.0758,
AVL_NoCritic,CX,9,4.0,0.0,4.0,4.0,9,4.1111,0.3333,3.8549,4.3673,9,4.0,0.0,4.0,4.0,9,4.1111,0.3333,3.8549,4.3673,9,4.0,0.0,4.0,4.0,9,4.0,0.0,4.0,4.0,Kruskal-Wallis,4.0769,0.5384,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,0.0,40.5,0.0,-0.3331,0.3331,0.0,1.0,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,0.0,36.0,-0.1111,-0.3673,0.1451,-0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,0.0,,45.0,0.1111,-0.1451,0.3673,0.4714,0.3741,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
AVL_NoCritic,OV,9,4.4444,0.1444,4.3335,4.5554,9,4.3518,0.1002,4.2749,4.4288,9,4.537,0.162,4.4125,4.6616,9,4.3333,0.1178,4.2427,4.4239,9,4.4259,0.0879,4.3584,4.4934,9,4.3889,0.1667,4.2608,4.517,Kruskal-Wallis,10.0906,0.0727,,Mann-Whitney U,0.0052,0.0122,54.0,0.0926,-0.0328,0.218,0.7453,0.1884,,Mann-Whitney U,0.0052,0.0019,27.5,-0.0926,-0.2461,0.0609,-0.6036,0.2316,,Mann-Whitney U,0.0052,0.0489,56.5,0.1111,-0.021,0.2432,0.8432,0.13,,Mann-Whitney U,0.0052,0.0004,41.0,0.0185,-0.103,0.14,0.155,1.0,,Mann-Whitney U,0.0052,0.3644,47.5,0.0555,-0.1005,0.2116,0.3562,0.5424,,Mann-Whitney U,0.0122,0.0019,16.0,-0.1852,-0.322,-0.0484,-1.3752,0.0216,*,Mann-Whitney U,0.0122,0.0489,44.0,0.0185,-0.091,0.128,0.1693,0.761,,Mann-Whitney U,0.0122,0.0004,25.0,-0.0741,-0.1684,0.0202,-0.7863,0.1317,,Mann-Whitney U,0.0122,0.3644,35.0,-0.0371,-0.177,0.1028,-0.2695,0.6323,,Mann-Whitney U,0.0019,0.0489,66.5,0.2037,0.0611,0.3464,1.4382,0.0168,*,Mann-Whitney U,0.0019,0.0004,57.5,0.1111,-0.0223,0.2446,0.8528,0.1215,,Mann-Whitney U,0.0019,0.3644,59.5,0.1482,-0.0161,0.3124,0.9015,0.0879,,Mann-Whitney U,0.0489,0.0004,23.0,-0.0926,-0.1971,0.012,-0.8908,0.0968,,Mann-Whitney U,0.0489,0.3644,32.5,-0.0556,-0.2011,0.09,-0.385,0.4808,,Mann-Whitney U,0.0004,0.3644,46.5,0.037,-0.0997,0.1737,0.2779,0.5993,
AVL_Critic,RE,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,9,5.0,0.0,5.0,5.0,N/A (identical values),,,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,,40.5,0.0,0.0,0.0,0.0,1.0,
