Method,Metric,Curve_1_N,Curve_1_Mean,Curve_1_SD,Curve_1_CI95_Lower,Curve_1_CI95_Upper,Curve_2_N,Curve_2_Mean,Curve_2_SD,Curve_2_CI95_Lower,Curve_2_CI95_Upper,Curve_3_N,Curve_3_Mean,Curve_3_SD,Curve_3_CI95_Lower,Curve_3_CI95_Upper,Curve_4_N,Curve_4_Mean,Curve_4_SD,Curve_4_CI95_Lower,Curve_4_CI95_Upper,Curve_5_N,Curve_5_Mean,Curve_5_SD,Curve_5_CI95_Lower,Curve_5_CI95_Upper,Curve_6_N,Curve_6_Mean,Curve_6_SD,Curve_6_CI95_Lower,Curve_6_CI95_Upper,Omnibus_Test,Omnibus_Stat,Omnibus_p,Omnibus_Sig,Curve_1_vs_Curve_2_Test,Curve_1_vs_Curve_2_SW_p_A,Curve_1_vs_Curve_2_SW_p_B,Curve_1_vs_Curve_2_Stat,Curve_1_vs_Curve_2_Mean_Diff,Curve_1_vs_Curve_2_CI95_Lower,Curve_1_vs_Curve_2_CI95_Upper,Curve_1_vs_Curve_2_Cohen_d,Curve_1_vs_Curve_2_p_raw,Curve_1_vs_Curve_2_Sig_raw,Curve_1_vs_Curve_3_Test,Curve_1_vs_Curve_3_SW_p_A,Curve_1_vs_Curve_3_SW_p_B,Curve_1_vs_Curve_3_Stat,Curve_1_vs_Curve_3_Mean_Diff,Curve_1_vs_Curve_3_CI95_Lower,Curve_1_vs_Curve_3_CI95_Upper,Curve_1_vs_Curve_3_Cohen_d,Curve_1_vs_Curve_3_p_raw,Curve_1_vs_Curve_3_Sig_raw,Curve_1_vs_Curve_4_Test,Curve_1_vs_Curve_4_SW_p_A,Curve_1_vs_Curve_4_SW_p_B,Curve_1_vs_Curve_4_Stat,Curve_1_vs_Curve_4_Mean_Diff,Curve_1_vs_Curve_4_CI95_Lower,Curve_1_vs_Curve_4_CI95_Upper,Curve_1_vs_Curve_4_Cohen_d,Curve_1_vs_Curve_4_p_raw,Curve_1_vs_Curve_4_Sig_raw,Curve_1_vs_Curve_5_Test,Curve_1_vs_Curve_5_SW_p_A,Curve_1_vs_Curve_5_SW_p_B,Curve_1_vs_Curve_5_Stat,Curve_1_vs_Curve_5_Mean_Diff,Curve_1_vs_Curve_5_CI95_Lower,Curve_1_vs_Curve_5_CI95_Upper,Curve_1_vs_Curve_5_Cohen_d,Curve_1_vs_Curve_5_p_raw,Curve_1_vs_Curve_5_Sig_raw,Curve_1_vs_Curve_6_Test,Curve_1_vs_Curve_6_SW_p_A,Curve_1_vs_Curve_6_SW_p_B,Curve_1_vs_Curve_6_Stat,Curve_1_vs_Curve_6_Mean_Diff,Curve_1_vs_Curve_6_CI95_Lower,Curve_1_vs_Curve_6_CI95_Upper,Curve_1_vs_Curve_6_Cohen_d,Curve_1_vs_Curve_6_p_raw,Curve_1_vs_Curve_6_Sig_raw,Curve_2_vs_Curve_3_Test,Curve_2_vs_Curve_3_SW_p_A,Curve_2_vs_Curve_3_SW_p_B,Curve_2_vs_Curve_3_Stat,Curve_2_vs_Curve_3_Mean_Diff,Curve_2_vs_Curve_3_CI95_Lower,Curve_2_vs_Curve_3_CI95_Upper,Curve_2_vs_Curve_3_Cohen_d,Curve_2_vs_Curve_3_p_raw,Curve_2_vs_Curve_3_Sig_raw,Curve_2_vs_Curve_4_Test,Curve_2_vs_Curve_4_SW_p_A,Curve_2_vs_Curve_4_SW_p_B,Curve_2_vs_Curve_4_Stat,Curve_2_vs_Curve_4_Mean_Diff,Curve_2_vs_Curve_4_CI95_Lower,Curve_2_vs_Curve_4_CI95_Upper,Curve_2_vs_Curve_4_Cohen_d,Curve_2_vs_Curve_4_p_raw,Curve_2_vs_Curve_4_Sig_raw,Curve_2_vs_Curve_5_Test,Curve_2_vs_Curve_5_SW_p_A,Curve_2_vs_Curve_5_SW_p_B,Curve_2_vs_Curve_5_Stat,Curve_2_vs_Curve_5_Mean_Diff,Curve_2_vs_Curve_5_CI95_Lower,Curve_2_vs_Curve_5_CI95_Upper,Curve_2_vs_Curve_5_Cohen_d,Curve_2_vs_Curve_5_p_raw,Curve_2_vs_Curve_5_Sig_raw,Curve_2_vs_Curve_6_Test,Curve_2_vs_Curve_6_SW_p_A,Curve_2_vs_Curve_6_SW_p_B,Curve_2_vs_Curve_6_Stat,Curve_2_vs_Curve_6_Mean_Diff,Curve_2_vs_Curve_6_CI95_Lower,Curve_2_vs_Curve_6_CI95_Upper,Curve_2_vs_Curve_6_Cohen_d,Curve_2_vs_Curve_6_p_raw,Curve_2_vs_Curve_6_Sig_raw,Curve_3_vs_Curve_4_Test,Curve_3_vs_Curve_4_SW_p_A,Curve_3_vs_Curve_4_SW_p_B,Curve_3_vs_Curve_4_Stat,Curve_3_vs_Curve_4_Mean_Diff,Curve_3_vs_Curve_4_CI95_Lower,Curve_3_vs_Curve_4_CI95_Upper,Curve_3_vs_Curve_4_Cohen_d,Curve_3_vs_Curve_4_p_raw,Curve_3_vs_Curve_4_Sig_raw,Curve_3_vs_Curve_5_Test,Curve_3_vs_Curve_5_SW_p_A,Curve_3_vs_Curve_5_SW_p_B,Curve_3_vs_Curve_5_Stat,Curve_3_vs_Curve_5_Mean_Diff,Curve_3_vs_Curve_5_CI95_Lower,Curve_3_vs_Curve_5_CI95_Upper,Curve_3_vs_Curve_5_Cohen_d,Curve_3_vs_Curve_5_p_raw,Curve_3_vs_Curve_5_Sig_raw,Curve_3_vs_Curve_6_Test,Curve_3_vs_Curve_6_SW_p_A,Curve_3_vs_Curve_6_SW_p_B,Curve_3_vs_Curve_6_Stat,Curve_3_vs_Curve_6_Mean_Diff,Curve_3_vs_Curve_6_CI95_Lower,Curve_3_vs_Curve_6_CI95_Upper,Curve_3_vs_Curve_6_Cohen_d,Curve_3_vs_Curve_6_p_raw,Curve_3_vs_Curve_6_Sig_raw,Curve_4_vs_Curve_5_Test,Curve_4_vs_Curve_5_SW_p_A,Curve_4_vs_Curve_5_SW_p_B,Curve_4_vs_Curve_5_Stat,Curve_4_vs_Curve_5_Mean_Diff,Curve_4_vs_Curve_5_CI95_Lower,Curve_4_vs_Curve_5_CI95_Upper,Curve_4_vs_Curve_5_Cohen_d,Curve_4_vs_Curve_5_p_raw,Curve_4_vs_Curve_5_Sig_raw,Curve_4_vs_Curve_6_Test,Curve_4_vs_Curve_6_SW_p_A,Curve_4_vs_Curve_6_SW_p_B,Curve_4_vs_Curve_6_Stat,Curve_4_vs_Curve_6_Mean_Diff,Curve_4_vs_Curve_6_CI95_Lower,Curve_4_vs_Curve_6_CI95_Upper,Curve_4_vs_Curve_6_Cohen_d,Curve_4_vs_Curve_6_p_raw,Curve_4_vs_Curve_6_Sig_raw,Curve_5_vs_Curve_6_Test,Curve_5_vs_Curve_6_SW_p_A,Curve_5_vs_Curve_6_SW_p_B,Curve_5_vs_Curve_6_Stat,Curve_5_vs_Curve_6_Mean_Diff,Curve_5_vs_Curve_6_CI95_Lower,Curve_5_vs_Curve_6_CI95_Upper,Curve_5_vs_Curve_6_Cohen_d,Curve_5_vs_Curve_6_p_raw,Curve_5_vs_Curve_6_Sig_raw
RAF_Critic,SU,21,3.5714,0.5071,3.3406,3.8023,17,3.0882,0.2643,2.9523,3.2241,16,3.5,0.5164,3.2248,3.7752,18,3.2222,0.4278,3.0095,3.435,18,3.4815,0.5013,3.2322,3.7308,21,3.1905,0.4024,3.0073,3.3736,Kruskal-Wallis,16.1427,0.0064,**,Mann-Whitney U,0.0,0.0,265.5,0.4832,0.2225,0.7439,1.1587,0.0026,**,Mann-Whitney U,0.0,0.0,180.0,0.0714,-0.2749,0.4177,0.1398,0.6831,,Mann-Whitney U,0.0,0.0,255.0,0.3492,0.0459,0.6525,0.7394,0.0304,*,Mann-Whitney U,0.0,0.0,208.5,0.0899,-0.2383,0.4182,0.1783,0.5412,,Mann-Whitney U,0.0,0.0,304.5,0.381,0.095,0.6669,0.8323,0.0125,*,Mann-Whitney U,0.0,0.0,80.0,-0.4118,-0.7106,-0.1129,-1.0134,0.0126,*,Mann-Whitney U,0.0,0.0,135.0,-0.134,-0.3785,0.1105,-0.3743,0.3776,,Mann-Whitney U,0.0,0.0,90.5,-0.3932,-0.6695,-0.117,-0.9731,0.0118,*,Mann-Whitney U,0.0,0.0,163.5,-0.1022,-0.323,0.1185,-0.2939,0.5013,,Mann-Whitney U,0.0,0.0,184.0,0.2778,-0.0571,0.6127,0.5893,0.0998,,Mann-Whitney U,0.0,0.0,148.0,0.0185,-0.3383,0.3753,0.0364,0.8906,,Mann-Whitney U,0.0,0.0,220.0,0.3095,-0.0105,0.6295,0.6806,0.0516,,Mann-Whitney U,0.0,0.0,119.0,-0.2593,-0.5752,0.0567,-0.5564,0.1087,,Mann-Whitney U,0.0,0.0,195.0,0.0317,-0.2396,0.3031,0.0766,0.8247,,Mann-Whitney U,0.0,0.0,245.5,0.291,-0.0086,0.5907,0.6459,0.0548,
RAF_Critic,EG,21,4.2143,0.4053,4.0298,4.3988,17,4.0,0.0,4.0,4.0,16,4.375,0.5,4.1086,4.6414,18,4.1667,0.3835,3.976,4.3574,18,4.3148,0.464,4.0841,4.5456,21,4.119,0.3124,3.9768,4.2613,Kruskal-Wallis,9.9523,0.0766,,Mann-Whitney U,0.0,,221.0,0.2143,0.0298,0.3988,0.7093,0.0356,*,Mann-Whitney U,0.0,0.0,142.0,-0.1607,-0.4742,0.1527,-0.3585,0.3261,,Mann-Whitney U,0.0,0.0,201.0,0.0476,-0.2087,0.304,0.1204,0.6443,,Mann-Whitney U,0.0,0.0,170.0,-0.1005,-0.3864,0.1853,-0.232,0.5074,,Mann-Whitney U,0.0,0.0,242.5,0.0952,-0.1309,0.3214,0.2632,0.4286,,Mann-Whitney U,,0.0,85.0,-0.375,-0.6414,-0.1086,-1.0782,0.0065,**,Mann-Whitney U,,0.0,127.5,-0.1667,-0.3574,0.024,-0.6055,0.0889,,Mann-Whitney U,,0.0,102.0,-0.3148,-0.5456,-0.0841,-0.9452,0.0109,*,Mann-Whitney U,,0.0,153.0,-0.119,-0.2613,0.0232,-0.5112,0.1165,,Mann-Whitney U,0.0,0.0,174.0,0.2083,-0.1076,0.5243,0.4714,0.183,,Mann-Whitney U,0.0,0.0,153.0,0.0602,-0.2786,0.399,0.1251,0.7251,,Mann-Whitney U,0.0,0.0,210.0,0.256,-0.0381,0.55,0.6341,0.0882,,Mann-Whitney U,0.0,0.0,136.5,-0.1481,-0.4369,0.1406,-0.348,0.2938,,Mann-Whitney U,0.0,0.0,195.0,0.0476,-0.1828,0.278,0.1373,0.8046,,Mann-Whitney U,0.0,0.0,227.0,0.1958,-0.0678,0.4593,0.5026,0.1503,
RAF_Critic,CX,21,4.0238,0.1091,3.9741,4.0735,17,4.0294,0.1213,3.9671,4.0918,16,3.9375,0.25,3.8043,4.0707,18,4.0,0.0,4.0,4.0,18,4.0,0.0,4.0,4.0,21,4.0476,0.2182,3.9483,4.147,Kruskal-Wallis,4.9692,0.4196,,Mann-Whitney U,0.0,0.0,176.5,-0.0056,-0.0826,0.0714,-0.0489,0.9094,,Mann-Whitney U,0.0,0.0,186.0,0.0863,-0.0535,0.2261,0.4709,0.1711,,Mann-Whitney U,0.0,,198.0,0.0238,-0.0259,0.0735,0.2968,0.3819,,Mann-Whitney U,0.0,,198.0,0.0238,-0.0259,0.0735,0.2968,0.3819,,Mann-Whitney U,0.0,0.0,220.0,-0.0238,-0.1326,0.085,-0.138,1.0,,Mann-Whitney U,0.0,0.0,152.0,0.0919,-0.0516,0.2354,0.4725,0.1771,,Mann-Whitney U,0.0,,162.0,0.0294,-0.0329,0.0918,0.3483,0.3311,,Mann-Whitney U,0.0,,162.0,0.0294,-0.0329,0.0918,0.3483,0.3311,,Mann-Whitney U,0.0,0.0,180.0,-0.0182,-0.1322,0.0958,-0.1002,0.9395,,Mann-Whitney U,0.0,,135.0,-0.0625,-0.1957,0.0707,-0.3651,0.3165,,Mann-Whitney U,0.0,,135.0,-0.0625,-0.1957,0.0707,-0.3651,0.3165,,Mann-Whitney U,0.0,0.0,150.0,-0.1101,-0.2706,0.0504,-0.4739,0.1711,,Mann-Whitney U,,,162.0,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,180.0,-0.0476,-0.147,0.0517,-0.2968,0.3819,,Mann-Whitney U,,0.0,180.0,-0.0476,-0.147,0.0517,-0.2968,0.3819,
RAF_Critic,OV,21,4.2587,0.1732,4.1799,4.3376,17,4.0373,0.129,3.9709,4.1036,16,4.2542,0.2455,4.1233,4.385,18,4.1111,0.198,4.0126,4.2096,18,4.2346,0.2202,4.1251,4.3441,21,4.0976,0.2024,4.0055,4.1897,Kruskal-Wallis,21.71,0.0006,***,Mann-Whitney U,0.0294,0.0,298.5,0.2215,0.122,0.321,1.4279,0.0002,***,Mann-Whitney U,0.0294,0.2589,169.0,0.0046,-0.1437,0.1528,0.022,0.9875,,Mann-Whitney U,0.0294,0.0,275.5,0.1476,0.0256,0.2696,0.7979,0.0108,*,Mann-Whitney U,0.0294,0.0627,197.5,0.0242,-0.1066,0.1549,0.1231,0.8179,,Mann-Whitney U,0.0294,0.0001,332.0,0.1611,0.0435,0.2787,0.8554,0.0036,**,Mann-Whitney U,0.0,0.2589,63.5,-0.2169,-0.3597,-0.0742,-1.1163,0.0051,**,Mann-Whitney U,0.0,0.0,127.0,-0.0739,-0.1887,0.041,-0.4392,0.2728,,Mann-Whitney U,0.0,0.0627,68.5,-0.1973,-0.3215,-0.0731,-1.0855,0.0031,**,Mann-Whitney U,0.0,0.0001,150.0,-0.0604,-0.1703,0.0496,-0.3477,0.318,,Mann-Whitney U,0.2589,0.0,194.5,0.1431,-0.0147,0.3008,0.6457,0.0636,,Welch's t,0.2589,0.0627,0.2438,0.0196,-0.1445,0.1837,0.0843,0.809,,Mann-Whitney U,0.2589,0.0001,231.5,0.1565,0.0018,0.3112,0.7055,0.0411,*,Mann-Whitney U,0.0,0.0627,103.5,-0.1235,-0.2654,0.0184,-0.5896,0.0506,,Mann-Whitney U,0.0,0.0001,190.0,0.0135,-0.1168,0.1438,0.0673,0.9866,,Mann-Whitney U,0.0627,0.0001,264.0,0.1369,-0.0014,0.2753,0.6498,0.0274,*
AVL_NoCritic,RE,25,4.48,0.489,4.2781,4.6819,27,4.2222,0.3755,4.0737,4.3708,23,4.5652,0.5069,4.346,4.7844,17,4.3529,0.4244,4.1347,4.5712,19,4.6053,0.4882,4.37,4.8406,24,4.4167,0.4341,4.2334,4.6,Kruskal-Wallis,10.2338,0.0689,,Mann-Whitney U,0.0,0.0,431.0,0.2578,0.0128,0.5027,0.5943,0.0512,,Mann-Whitney U,0.0,0.0,261.5,-0.0852,-0.3752,0.2048,-0.1712,0.551,,Mann-Whitney U,0.0,0.0004,241.0,0.1271,-0.1605,0.4146,0.2737,0.4301,,Mann-Whitney U,0.0,0.0,205.5,-0.1253,-0.426,0.1755,-0.2563,0.4024,,Mann-Whitney U,0.0,0.0001,319.5,0.0633,-0.2022,0.3289,0.1368,0.679,,Mann-Whitney U,0.0,0.0,201.0,-0.343,-0.6018,-0.0842,-0.7784,0.0153,*,Mann-Whitney U,0.0,0.0004,189.5,-0.1307,-0.3872,0.1258,-0.331,0.2654,,Mann-Whitney U,0.0,0.0,150.5,-0.383,-0.6545,-0.1116,-0.9008,0.0079,**,Mann-Whitney U,0.0,0.0001,242.5,-0.1944,-0.4246,0.0357,-0.4812,0.0833,,Mann-Whitney U,0.0,0.0004,240.0,0.2123,-0.0866,0.5111,0.4479,0.1825,,Mann-Whitney U,0.0,0.0,210.5,-0.04,-0.3515,0.2714,-0.0803,0.8265,,Mann-Whitney U,0.0,0.0001,321.5,0.1486,-0.1295,0.4266,0.3154,0.2938,,Mann-Whitney U,0.0004,0.0,115.5,-0.2523,-0.5615,0.0568,-0.5494,0.1152,,Mann-Whitney U,0.0004,0.0001,187.5,-0.0637,-0.3394,0.212,-0.1482,0.6462,,Mann-Whitney U,0.0,0.0001,278.0,0.1886,-0.1009,0.4781,0.4112,0.189,
AVL_NoCritic,CH,25,5.0,0.0,5.0,5.0,27,4.537,1.3296,4.0111,5.063,23,4.7826,1.0426,4.3318,5.2335,17,4.5588,1.2104,3.9365,5.1812,19,4.7368,1.1471,4.184,5.2897,24,4.6875,1.0406,4.2481,5.1269,Kruskal-Wallis,12.1045,0.0334,*,Mann-Whitney U,,0.0,412.5,0.463,-0.063,0.9889,0.4829,0.0139,*,Mann-Whitney U,,0.0,300.0,0.2174,-0.2335,0.6682,0.3015,0.3169,,Mann-Whitney U,,0.0,275.0,0.4412,-0.1812,1.0635,0.5763,0.0047,**,Mann-Whitney U,,0.0,250.0,0.2632,-0.2897,0.816,0.3504,0.2708,,Mann-Whitney U,,0.0,350.0,0.3125,-0.1269,0.7519,0.4293,0.0371,*,Mann-Whitney U,0.0,0.0,257.0,-0.2456,-0.9208,0.4296,-0.2035,0.0871,,Mann-Whitney U,0.0,0.0,244.0,-0.0218,-0.8112,0.7676,-0.0169,0.6564,,Mann-Whitney U,0.0,0.0,215.0,-0.1998,-0.9405,0.5409,-0.1588,0.1431,,Mann-Whitney U,0.0,0.0,307.5,-0.1505,-0.819,0.5181,-0.1251,0.6629,,Mann-Whitney U,0.0,0.0,242.5,0.2238,-0.5208,0.9684,0.2005,0.0405,*,Mann-Whitney U,0.0,0.0,220.5,0.0458,-0.6459,0.7374,0.042,0.9182,,Mann-Whitney U,0.0,0.0,308.5,0.0951,-0.5171,0.7073,0.0913,0.2032,,Mann-Whitney U,0.0,0.0,124.5,-0.178,-0.9801,0.624,-0.1512,0.0746,,Mann-Whitney U,0.0,0.0,181.0,-0.1287,-0.8675,0.6102,-0.1156,0.4105,,Mann-Whitney U,0.0,0.0,252.5,0.0493,-0.636,0.7347,0.0453,0.2916,
AVL_NoCritic,EM,25,4.04,0.1384,3.9829,4.0971,27,4.1111,0.2532,4.011,4.2113,23,4.1739,0.3876,4.0063,4.3415,17,4.1176,0.2186,4.0052,4.2301,19,4.0789,0.2507,3.9581,4.1998,24,4.1667,0.2823,4.0474,4.2859,Kruskal-Wallis,4.4642,0.4847,,Mann-Whitney U,0.0,0.0,301.0,-0.0711,-0.1843,0.0421,-0.3448,0.2654,,Mann-Whitney U,0.0,0.0,256.5,-0.1339,-0.3091,0.0413,-0.4681,0.2729,,Mann-Whitney U,0.0,0.0,179.5,-0.0776,-0.2009,0.0456,-0.4438,0.1695,,Mann-Whitney U,0.0,0.0,230.5,-0.0389,-0.1701,0.0922,-0.2001,0.7574,,Mann-Whitney U,0.0,0.0,235.5,-0.1267,-0.2567,0.0034,-0.5734,0.0569,,Mann-Whitney U,0.0,0.0,306.0,-0.0628,-0.254,0.1284,-0.1952,0.9073,,Mann-Whitney U,0.0,0.0,220.0,-0.0065,-0.1523,0.1393,-0.0272,0.7569,,Mann-Whitney U,0.0,0.0,275.5,0.0322,-0.1203,0.1846,0.1275,0.5084,,Mann-Whitney U,0.0,0.0,290.5,-0.0556,-0.2074,0.0963,-0.2079,0.3991,,Mann-Whitney U,0.0,0.0,191.5,0.0563,-0.1398,0.2523,0.1719,0.8908,,Mann-Whitney U,0.0,0.0,235.5,0.095,-0.1058,0.2958,0.2852,0.4923,,Mann-Whitney U,0.0,0.0,255.5,0.0072,-0.1933,0.2078,0.0214,0.5652,,Mann-Whitney U,0.0,0.0,180.5,0.0387,-0.1203,0.1977,0.1639,0.3651,,Mann-Whitney U,0.0,0.0,190.5,-0.049,-0.2075,0.1094,-0.1899,0.6554,,Mann-Whitney U,0.0,0.0,188.0,-0.0877,-0.2522,0.0768,-0.3262,0.1725,
AVL_NoCritic,SU,25,3.36,0.4682,3.1668,3.5532,27,3.2407,0.4012,3.082,3.3995,23,3.3478,0.487,3.1372,3.5584,17,3.2647,0.3999,3.0591,3.4703,19,3.4649,0.4862,3.2306,3.6992,24,3.4375,0.4735,3.2376,3.6374,Kruskal-Wallis,4.1999,0.521,,Mann-Whitney U,0.0,0.0,379.5,0.1193,-0.1248,0.3633,0.2744,0.3651,,Mann-Whitney U,0.0,0.0,294.5,0.0122,-0.266,0.2903,0.0255,0.8743,,Mann-Whitney U,0.0,0.0001,231.5,0.0953,-0.1777,0.3682,0.2155,0.5825,,Mann-Whitney U,0.0,0.0001,208.5,-0.1049,-0.3997,0.1899,-0.2204,0.4473,,Mann-Whitney U,0.0,0.0,273.0,-0.0775,-0.3482,0.1932,-0.1646,0.551,,Mann-Whitney U,0.0,0.0,282.5,-0.1071,-0.3644,0.1502,-0.242,0.5125,,Mann-Whitney U,0.0,0.0001,219.5,-0.024,-0.2758,0.2279,-0.0598,0.7804,,Mann-Whitney U,0.0,0.0001,192.0,-0.2242,-0.4999,0.0515,-0.5119,0.0996,,Mann-Whitney U,0.0,0.0,252.0,-0.1968,-0.4459,0.0523,-0.4506,0.1201,,Mann-Whitney U,0.0,0.0001,206.5,0.0831,-0.2013,0.3675,0.1837,0.7322,,Mann-Whitney U,0.0,0.0001,187.5,-0.1171,-0.4223,0.1881,-0.2406,0.3762,,Mann-Whitney U,0.0,0.0,246.0,-0.0897,-0.3721,0.1927,-0.1868,0.4724,,Mann-Whitney U,0.0001,0.0001,126.0,-0.2002,-0.5007,0.1002,-0.4472,0.2148,,Mann-Whitney U,0.0001,0.0,165.0,-0.1728,-0.4501,0.1045,-0.3885,0.2534,,Mann-Whitney U,0.0001,0.0,235.5,0.0274,-0.2713,0.3261,0.0572,0.8502,
AVL_NoCritic,EG,25,4.28,0.4349,4.1005,4.4595,27,4.2037,0.3736,4.0559,4.3515,23,4.2174,0.4217,4.035,4.3998,17,4.0882,0.1965,3.9872,4.1893,19,4.2895,0.4508,4.0722,4.5068,24,4.2708,0.3895,4.1064,4.4353,Kruskal-Wallis,2.9569,0.7066,,Mann-Whitney U,0.0,0.0,363.0,0.0763,-0.1507,0.3033,0.1888,0.5646,,Mann-Whitney U,0.0,0.0,312.0,0.0626,-0.1864,0.3116,0.1461,0.5227,,Mann-Whitney U,0.0,0.0,252.0,0.1918,-0.0094,0.393,0.534,0.1946,,Mann-Whitney U,0.0,0.0,236.5,-0.0095,-0.283,0.2641,-0.0214,0.9884,,Mann-Whitney U,0.0,0.0,294.5,0.0092,-0.2279,0.2463,0.0222,0.9056,,Mann-Whitney U,0.0,0.0,316.0,-0.0137,-0.2426,0.2152,-0.0345,0.8961,,Mann-Whitney U,0.0,0.0,254.5,0.1155,-0.0587,0.2897,0.3631,0.4197,,Mann-Whitney U,0.0,0.0,236.5,-0.0858,-0.3417,0.1702,-0.2108,0.5815,,Mann-Whitney U,0.0,0.0,290.5,-0.0671,-0.2827,0.1484,-0.1761,0.4465,,Mann-Whitney U,0.0,0.0,211.0,0.1292,-0.0744,0.3327,0.374,0.556,,Mann-Whitney U,0.0,0.0,199.5,-0.0721,-0.347,0.2029,-0.1657,0.5409,,Mann-Whitney U,0.0,0.0,245.0,-0.0534,-0.2923,0.1854,-0.1318,0.4193,,Mann-Whitney U,0.0,0.0,131.5,-0.2012,-0.4357,0.0332,-0.5675,0.2175,,Mann-Whitney U,0.0,0.0,157.5,-0.1826,-0.3706,0.0054,-0.5627,0.1276,,Mann-Whitney U,0.0,0.0,225.0,0.0186,-0.246,0.2833,0.0446,0.9423,
AVL_NoCritic,CX,25,4.0,0.0,4.0,4.0,27,4.0,0.2402,3.905,4.095,23,4.0435,0.2085,3.9533,4.1336,17,4.0882,0.2643,3.9523,4.2241,19,4.0,0.0,4.0,4.0,24,4.0625,0.1689,3.9912,4.1338,Kruskal-Wallis,5.0872,0.4053,,Mann-Whitney U,,0.0,325.0,0.0,-0.095,0.095,0.0,0.5865,,Mann-Whitney U,,0.0,275.0,-0.0435,-0.1336,0.0467,-0.3015,0.3169,,Mann-Whitney U,,0.0,187.5,-0.0882,-0.2241,0.0477,-0.5279,0.0889,,Mann-Whitney U,,,237.5,0.0,0.0,0.0,0.0,1.0,,Mann-Whitney U,,0.0,262.5,-0.0625,-0.1338,0.0088,-0.5289,0.0748,,Mann-Whitney U,0.0,0.0,308.0,-0.0435,-0.1711,0.0841,-0.1922,0.934,,Mann-Whitney U,0.0,0.0,211.0,-0.0882,-0.2493,0.0728,-0.3534,0.4309,,Mann-Whitney U,0.0,,266.0,0.0,-0.095,0.095,0.0,0.639,,Mann-Whitney U,0.0,0.0,297.0,-0.0625,-0.1785,0.0535,-0.2979,0.3708,,Mann-Whitney U,0.0,0.0,181.5,-0.0448,-0.203,0.1135,-0.1916,0.4186,,Mann-Whitney U,0.0,,228.0,0.0435,-0.0467,0.1336,0.2812,0.3892,,Mann-Whitney U,0.0,0.0,255.0,-0.019,-0.131,0.0929,-0.1005,0.3672,,Mann-Whitney U,0.0,,180.5,0.0882,-0.0477,0.2241,0.4867,0.1398,,Mann-Whitney U,0.0,0.0,204.0,0.0257,-0.1241,0.1756,0.1207,1.0,,Mann-Whitney U,,0.0,199.5,-0.0625,-0.1338,0.0088,-0.494,0.1208,
AVL_NoCritic,OV,25,4.1933,0.2134,4.1052,4.2814,27,4.1031,0.2256,4.0139,4.1923,23,4.216,0.2702,4.0991,4.3328,17,4.1216,0.1332,4.0531,4.19,19,4.2327,0.2228,4.1254,4.3401,24,4.2056,0.2304,4.1083,4.3028,Kruskal-Wallis,6.6497,0.248,,Mann-Whitney U,0.0001,0.0001,425.0,0.0902,-0.032,0.2125,0.4105,0.082,,Mann-Whitney U,0.0001,0.0028,275.5,-0.0226,-0.1653,0.1201,-0.0934,0.803,,Mann-Whitney U,0.0001,0.0041,243.5,0.0718,-0.0364,0.18,0.3867,0.405,,Mann-Whitney U,0.0001,0.0132,212.0,-0.0394,-0.1742,0.0954,-0.1812,0.533,,Mann-Whitney U,0.0001,0.0039,294.0,-0.0122,-0.14,0.1156,-0.0551,0.9075,,Mann-Whitney U,0.0001,0.0028,227.5,-0.1129,-0.2563,0.0306,-0.4569,0.0856,,Mann-Whitney U,0.0001,0.0041,192.0,-0.0185,-0.1277,0.0907,-0.0945,0.3292,,Mann-Whitney U,0.0001,0.0132,169.0,-0.1297,-0.2653,0.006,-0.5777,0.0377,*,Mann-Whitney U,0.0001,0.0039,239.0,-0.1025,-0.2312,0.0262,-0.4497,0.0864,,Mann-Whitney U,0.0028,0.0041,221.5,0.0944,-0.0376,0.2264,0.4232,0.4637,,Mann-Whitney U,0.0028,0.0132,202.5,-0.0168,-0.1705,0.137,-0.0672,0.6853,,Mann-Whitney U,0.0028,0.0039,282.0,0.0104,-0.1376,0.1584,0.0415,0.9032,,Mann-Whitney U,0.0041,0.0132,116.5,-0.1112,-0.2347,0.0123,-0.5975,0.1411,,Mann-Whitney U,0.0041,0.0039,166.0,-0.084,-0.1995,0.0315,-0.4275,0.2977,,Mann-Whitney U,0.0132,0.0039,245.0,0.0272,-0.1133,0.1676,0.1197,0.6751,
